Project_ID,Organization,Short_project_description,Year_technical_go_live,Organisation_profile,Business_domain,Development_method,Primary_programming_language,Development_class,Functional_size_FP,Actual_duration_months,Actual_cost_EUR,Release_based_working,Once_only_project,Multi_application_release,Phased_project,Dependencies_with_other_applications,Single_application,Migration_project,Problems_with_external_supplier,Security_related_project,Package_of_the_shelf,Package_with_customization,Steady_heartbeat,Fixed_experienced_team,Many_team_changes_unexperienced_team,Legacy_application,Technology_driven_project,Rules_and_regulations_driven_project,Business_driven_project,Pilot_or_proof_of_concept
128.0,Bank A,Enhancements and new functionality on website; open Internet environment; part of a large migration program,2008.0,Banking,Internet & Mobile,Plan-driven,.NET,Minor Enhancement (5-25% new),804.0,19.13,3800000.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
51.0,Bank B,Replacement PEGA - MoNr1147b,2011.0,Banking,Payments,Plan-driven,.NET,Major Enhancement (25-75% new),546.0,22.06,1824211.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
110.0,Bank B,Maintenance and new functionality release on one application Mambo Plan 2012,2011.0,Banking,Organization,Plan-driven,.NET,Major Enhancement (25-75% new),738.0,11.43,1241356.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236.0,Bank A,Maintenance and new functionality project on an existing data warehouse application; part of a large customer migration program; CI Private Banking,2011.0,Banking,Data Warehouse & BI,Plan-driven,JAVA,Major Enhancement (25-75% new),297.0,10.03,418150.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
199.0,Bank A,Maintenance and new functionality release on an existing internet environment; GGR/PS in Internet Banking,2011.0,Banking,Internet & Mobile,Plan-driven,JAVA,New Development,130.0,8.2,417990.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
308.0,Bank A,Maintenance and new functionality project on an existing finance & risk application; AMBER Upgrade,2012.0,Banking,Finance & Risk,Plan-driven,JAVA,Major Enhancement (25-75% new),123.0,12.52,665420.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
219.0,Bank A,Maintenance and new functionality project on an existing client and accountmanagement application; Into the Red Client Accounts Management,2011.0,Banking,Client and Account Management,Plan-driven,JAVA,New Development,174.0,15.6,1096330.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
144.0,Bank A,Enhancements on functionality to change customer addresses in internet environment,2010.0,Banking,Internet & Mobile,Plan-driven,JAVA,New Development,63.0,18.1,528440.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
200.0,Bank A,New functionality project on an existing internet application; L2/L3 P,2011.0,Banking,Internet & Mobile,Scrum,JAVA,Minor Enhancement (5-25% new),88.0,8.71,653760.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
130.0,Bank A,Phase Out Secure Payments Solutions,2008.0,Banking,Internet & Mobile,Plan-driven,.NET,Major Enhancement (25-75% new),229.0,10.07,781000.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
246.0,Bank A,Maintenance and new functionality project on an existing mortgages application; Synchronise Savings Administrations,2011.0,Banking,Mortgages,Plan-driven,JAVA,Minor Enhancement (5-25% new),132.0,19.63,640230.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
182.0,Bank A,Maintenance and new functionality release on an existing mortgages application; Back Pointing,2011.0,Banking,Mortgages,Plan-driven,JAVA,New Development,68.0,9.9,410300.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
152.0,Bank A,Integration of a new customer advisory application into the existing MyBank website,2010.0,Banking,Internet & Mobile,Plan-driven,JAVA,Minor Enhancement (5-25% new),238.0,10.97,1290240.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
318.0,Beltel,Maintenance and new functionality project on an existing CRM application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; part of a large (phased) program; Carpe BASE Phase 1,2012.0,Telecommunications,Client and Account Management,Plan-driven,JAVA,New Development,440.0,9.22,1375850.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
187.0,Bank A,Maintenance and new functionality project on an existing internet application; part of a large customer migration program; Private Banking - Data Migration,2011.0,Banking,Internet & Mobile,Plan-driven,JAVA,Major Enhancement (25-75% new),326.0,9.46,1513000.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
184.0,Bank A,Maintenance and new functionality project on an existing savings  application; focus at private banking customers; part of a large program related to customer migration; Savings Private Banking,2011.0,Banking,Savings & Loans,Plan-driven,JAVA,Minor Enhancement (5-25% new),417.0,12.0,1501790.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
183.0,Bank A,Maintenance and new functionality release on an existing mortgages application; Intermediary Portfolio Transfer,2010.0,Banking,Mortgages,Plan-driven,JAVA,Major Enhancement (25-75% new),188.0,16.53,527000.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
257.0,Bank A,Implementation of a package with customization mortgage application; part of alarge new mortgage application; Package Implementation Mortgages,2011.0,Banking,Mortgages,Plan-driven,JAVA,New Development,245.0,17.22,719000.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
311.0,Bank A,Maintenance and new functionality project on an existing facilitiy management internet application; Drawing Management in Planon Facilty Management ,2012.0,Banking,Organization,Plan-driven,JAVA,New Development,544.0,13.21,615000.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
214.0,Bank A,Maintenance and new functionality project on an existing savings and loans application; Product Into the Red,2011.0,Banking,Savings & Loans,Plan-driven,JAVA,Major Enhancement (25-75% new),113.0,11.77,793900.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
205.0,Bank A,Maintenance and new functionality project on an existing internet application; part of a large customer migration program; Wave 2 Internet - Customer Migration to Internet Banking Business,2010.0,Banking,Internet & Mobile,Plan-driven,JAVA,New Development,180.0,14.96,1627950.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
134.0,Bank A,Housing Wizard in Internet Environment,2010.0,Banking,Internet & Mobile,Plan-driven,.NET,New Development,950.0,21.6,2704000.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
194.0,Bank A,Maintenance and new functionality project on an existing front office application; W2 Customer Information Management;  Procuration Internet,2010.0,Banking,Internet & Mobile,Plan-driven,JAVA,Minor Enhancement (5-25% new),532.0,11.53,1512090.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
142.0,Bank A,New functionality in inetrnet environment related to new customer advisory application,2010.0,Banking,Internet & Mobile,Plan-driven,.NET,Minor Enhancement (5-25% new),554.0,11.53,830680.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
191.0,Bank A,Maintenance and new functionality project on an existing front office application; part of large customer migration program; Branches Wave 2 IT,2010.0,Banking,Front Office Solutions,Plan-driven,JAVA,Minor Enhancement (5-25% new),704.0,15.06,1627280.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
133.0,Bank A,Structural Solution Savings Plan in internet environment; customer loyalty application,2008.0,Banking,Internet & Mobile,Plan-driven,.NET,Minor Enhancement (5-25% new),250.0,13.52,1181000.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
215.0,Bank A,Implementation of a large new mortgage system; package solution with APL-Bive customization; phased project; part of a large program; Mortgage System xxx Mid-Office / XMO - Plateau 1,2011.0,Banking,Mortgages,Scrum,JAVA,New Development,4600.0,22.5,5637000.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
328.0,Beltel,Maintenance and enhancements project on an existing CRM application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; Business Friends & Family,2011.0,Telecommunications,Client and Account Management,Plan-driven,JAVA,Major Enhancement (25-75% new),26.0,14.69,59990.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
61.0,Bank B,Realisation EDV enhancements,2009.0,Banking,Savings & Loans,Plan-driven,.NET,New Development,54.0,2.84,349750.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.0,Bank B,Control 2011,2011.0,Banking,Organization,Plan-driven,.NET,New Development,427.0,6.85,1543044.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
131.0,Bank A,Profit Account; new functionality and enhancements in internet functionality related to customers accounts,2008.0,Banking,Internet & Mobile,Plan-driven,.NET,New Development,10.0,2.96,30900.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
145.0,Bank A,Maintenance and new functionality release on one call-center application,2010.0,Banking,Call Center Solutions,Plan-driven,.NET,New Development,121.0,9.58,1131732.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
159.0,Bank A,Maintenance and new functionality release on an existing savings and loans application,2008.0,Banking,Savings & Loans,Plan-driven,3GL,New Development,135.0,4.74,79611.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
168.0,Bank A,Covered Bond,2009.0,Banking,Mortgages,Plan-driven,3GL,New Development,185.0,9.5,192989.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
169.0,Bank A,Agreements Packages,2009.0,Banking,Client and Account Management,Plan-driven,3GL,New Development,115.0,5.67,1649823.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
175.0,Bank A,maintenance and enhancement project on an existing mortgage appliaction; Enhance Goal Properties in Maintenance,2009.0,Banking,Mortgages,Plan-driven,3GL,New Development,72.0,9.33,311866.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20.0,Bank B,New functionality with regard to SEPA DD on existing application (rules & regulations),2009.0,Banking,Payments,Plan-driven,COBOL,New Development,95.0,8.78,188422.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,Bank B,New functionality with regard to SEPA DD on existing application (rules & regulations),2009.0,Banking,Payments,Plan-driven,COBOL,New Development,76.0,9.06,935867.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,Bank B,Maintenance Savings OH2010-2,2011.0,Banking,Savings & Loans,Plan-driven,COBOL,New Development,327.0,11.74,866434.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
95.0,Bank B,Realization adaptation Assortiment,2010.0,Banking,Savings & Loans,Plan-driven,COBOL,New Development,25.0,1.7,26812.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330.0,Bank A,Maintenance and enhancements project on an existing payments application; Security driven project; EBW Security upgrade,2011.0,Banking,Payments,Plan-driven,COBOL,New Development,74.0,16.0,560000.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
74.0,Bank B,Maintenance Savings ARW 5.4,2010.0,Banking,Savings & Loans,Plan-driven,Document,New Development,356.0,4.42,169822.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
24.0,Bank B,New functionality and maintenance on existing application; sub-project of a phased project; pahse 4,2008.0,Banking,Payments,Plan-driven,FOCUS,New Development,141.0,1.33,64840.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,Bank B,New functionality and maintenance on existing application; sub-project of a phased project; phase 5,2008.0,Banking,Payments,Plan-driven,FOCUS,New Development,173.0,1.28,81880.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,Bank B,New functionality and maintenance on existing application; sub-project of a phased project; phase 1- to 3,2008.0,Banking,Payments,Plan-driven,FOCUS,New Development,128.0,2.68,158640.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,Bank B,Realisation CBT  ,2010.0,Banking,Finance & Risk,Plan-driven,JAVA,New Development,832.0,23.23,6050155.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.0,Bank B,Maintenance and new functionality release 4.0 on one application,2010.0,Banking,Finance & Risk,Plan-driven,JAVA,New Development,542.0,18.37,3575112.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154.0,Bank A,Enhancements on an existing callcenter application,2008.0,Banking,Call Center Solutions,Plan-driven,JAVA,New Development,183.0,8.43,88677.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
180.0,Bank A,Maintenance and new functionality release on an existing data warehouse application; Lobster MI,2009.0,Banking,Data Warehouse & BI,Plan-driven,JAVA,New Development,304.0,6.21,364000.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185.0,Bank A,Maintenance and new functionality release on an existing mortgages application; phased project; Boost Stage 1,2010.0,Banking,Mortgages,Plan-driven,JAVA,New Development,434.0,14.79,856410.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186.0,Bank A,Maintenance and new functionality project on an existing mortgages application; phased project; Boost Stage 2,2010.0,Banking,Mortgages,Plan-driven,JAVA,New Development,154.0,11.95,744630.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198.0,Bank A,Maintenance and new functionality release on an existing mortgages application,2010.0,Banking,Mortgages,Plan-driven,JAVA,New Development,184.0,16.1,1365000.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
221.0,Bank A,Maintenance and new functionality project on an existing client and accountmanagement application; part of a large customer migration program; Private Banking Customeradministration,2011.0,Banking,Client and Account Management,Plan-driven,JAVA,New Development,315.0,11.26,1821960.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
224.0,Bank A,Maintenance and new functionality project on an existing client and accountmanagement application; part of a large customer migration program;  Payments Migration Debit Cards Business Wave 2,2010.0,Banking,Client and Account Management,Plan-driven,JAVA,New Development,24.0,16.0,172580.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
278.0,Bank A,Maintenance and new functionality project on an existing mortgages application; part of a large program; Mortgages Package Plateau 6 Data Migration,2011.0,Banking,Mortgages,Plan-driven,JAVA,New Development,56.0,12.95,340000.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
313.0,Beltel,Maintenance project on an existing CRM application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; Business Discount,2011.0,Telecommunications,Client and Account Management,Plan-driven,JAVA,New Development,24.0,15.42,382790.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
316.0,Beltel,Maintenance and new functionality project on an existing internet application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; Medion Aldi-Talk selfcare,2013.0,Telecommunications,Internet & Mobile,Plan-driven,JAVA,New Development,238.0,4.13,140000.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
324.0,Beltel,Maintenance and enhancements project on an existing Billing application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; Flexible Payment Due Date,2011.0,Telecommunications,Client and Account Management,Plan-driven,JAVA,New Development,71.0,7.07,105290.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
325.0,Beltel,Maintenance and enhancements project on an existing Billing application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; Dealer Commisioning,2012.0,Telecommunications,Client and Account Management,Plan-driven,JAVA,New Development,70.0,9.89,177000.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
156.0,Bank A,Enhancements and new functionality release on an existing mortgage application; part of a large customer migration program,2008.0,Banking,Mortgages,Plan-driven,JSP,New Development,500.0,11.93,747655.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
80.0,Bank B,Recap Measures 2 VCM,2010.0,Banking,Client and Account Management,Plan-driven,ORACLE,New Development,135.0,7.91,636589.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,Bank B,HTC 8.0 Application,2009.0,Banking,Finance & Risk,Plan-driven,POWERBUILDER,New Development,469.0,11.32,1119433.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111.0,Bank B,Maintenance and new functionality release on one application HTC Project 10.0,2011.0,Banking,Finance & Risk,Plan-driven,SQL,New Development,665.0,7.2,680567.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113.0,Bank B,Maintenance and new functionality release on one application BML Risk Management 2011,2011.0,Banking,Organization,Plan-driven,SQL,New Development,469.0,5.83,262334.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162.0,Bank A,Maintenance and new functionality release on an existing data warehouse & BI application; OneFar FADM ISI,2008.0,Banking,Data Warehouse & BI,Plan-driven,SQL,New Development,52.0,5.58,19056.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179.0,Bank A,Maintenance and enhancements project on an existing data warehouse application; KBN,2009.0,Banking,Data Warehouse & BI,Plan-driven,Visual Basic,New Development,586.0,7.36,366700.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136.0,Bank A,Maintenance and enhancements on existing logging application in internet environment (relong logging history of transactions),2011.0,Banking,Internet & Mobile,Plan-driven,.NET,Minor Enhancement (5-25% new),36.0,7.73,353620.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
143.0,Bank A,Mortgages relelase on existing application,2009.0,Banking,Mortgages,Plan-driven,.NET,Minor Enhancement (5-25% new),185.0,10.29,115830.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,Bank B,New functionality with regard to SEPA DD on existing application (rules & regulations),2009.0,Banking,Payments,Plan-driven,COBOL,Minor Enhancement (5-25% new),460.0,20.61,5416666.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42.0,Bank B,FCM Phase 2 Disentanglement (ICT),2009.0,Banking,Payments,Plan-driven,COBOL,Minor Enhancement (5-25% new),123.0,2.74,149820.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
55.0,Bank B,Maintenance release 3.9 on one application,2009.0,Banking,Savings & Loans,Plan-driven,COBOL,Minor Enhancement (5-25% new),63.0,6.68,177944.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93.0,Bank B,Standing Right Account,2010.0,Banking,Savings & Loans,Plan-driven,COBOL,Minor Enhancement (5-25% new),164.0,7.99,501755.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217.0,Bank A,Maintenance and new functionality project on an existing savings and loans application; Solve Mortgage Functionality between two existing applications 2010,2010.0,Banking,Savings & Loans,Plan-driven,COBOL,Minor Enhancement (5-25% new),50.0,14.19,187050.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
331.0,Bank A,Maintenance and enhancements project on an existing payments application; TIP Account Number,2011.0,Banking,Payments,Plan-driven,COBOL,Minor Enhancement (5-25% new),101.0,10.65,310310.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
333.0,Bank A,Maintenance and enhancements project on an existing payments application; ETTA Swift Sweeping,2011.0,Banking,Payments,Plan-driven,COBOL,Minor Enhancement (5-25% new),116.0,12.13,420920.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.0,Bank B,Yearwork 2009,2009.0,Banking,Savings & Loans,Plan-driven,JAVA,Minor Enhancement (5-25% new),15.0,14.57,373855.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
32.0,Bank B,New functionality and maintenance release on one application,2010.0,Banking,Finance & Risk,Plan-driven,JAVA,Minor Enhancement (5-25% new),1500.0,17.1,6585980.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,Bank B,Large customer migration project,2010.0,Banking,Organization,Plan-driven,JAVA,Minor Enhancement (5-25% new),801.0,8.0,1047889.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225.0,Bank A,Maintenance and new functionality project on an existing client and accountmanagement application; part of a large program; Payments Migration Debit Cards Wave 1,2010.0,Banking,Client and Account Management,Plan-driven,JAVA,Minor Enhancement (5-25% new),24.0,7.0,134420.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
240.0,Bank A,Maintenance and new functionality project on an existing savings application; Savings Repositioning BRR,2011.0,Banking,Savings & Loans,Plan-driven,JAVA,Minor Enhancement (5-25% new),38.0,5.46,115420.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
256.0,Bank A,Maintenance and new functionality project on an existing internet application; Security driven solution; VIP FOX IT Internet Security,2011.0,Banking,Internet & Mobile,Plan-driven,JAVA,Minor Enhancement (5-25% new),61.0,10.77,229240.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
